Timestamp,Machine_ID,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status,Active_mode,Idle_mode
2024-02-25 23:15:00,48,44.30776824288999,1.8788644836240385,9.204195001657348,23.12251608674265,2.947026175009726,0.1924685791690505,350.9052433837511,0.2689753931568555,10.053105891285892,0.0,0,1
2024-01-26 17:06:00,3,57.25970962859776,3.3840526923472822,2.005063056769106,44.813604832917,4.334629770812664,3.757114207325427,259.5163468610926,0.7674639289622922,13.373441739041203,0.0,0,1
2024-01-28 14:34:00,11,49.58927563005477,2.7499799839976955,2.0280663389530265,37.61113769961092,3.8708614083260273,9.58911657144898,438.395486360889,0.146040895172745,6.9906086385457655,0.0,1,0
2024-01-30 16:11:00,5,89.76809973194176,1.817779738285208,4.557017890155436,41.146941142403506,0.36635505640485677,8.394733653399229,396.31741302244905,0.5734759255315354,8.127428674859528,0.0,1,0
2024-01-01 00:49:00,26,82.93648408305616,0.6308984740922521,3.0120407920531282,46.62913183613577,0.4775561515822674,7.126844487405143,221.6849861787383,0.6614329028117871,5.189240264296843,0.0,1,0
2024-03-07 03:17:00,12,55.91242984033423,3.337821191795527,8.63218874484733,8.813366627282939,3.144147573527479,9.41650494224152,167.35535221449965,0.1040102213117428,10.268265756729091,0.0,1,0
2024-01-28 12:16:00,5,30.290988619363887,3.278487399295662,1.7640457106374,17.168935895559198,3.0010082254992776,4.313157428604043,311.7250740699801,0.33273721077845764,9.917635423630777,0.0,1,0
2024-03-09 15:58:00,34,80.97489562814415,3.114981635834378,2.148658151970402,8.32799120370515,1.266842555930776,1.1764304120715452,369.6036572564138,0.7149417062586336,8.135813098294387,0.0,1,0
2024-02-17 19:24:00,8,69.46897899300001,2.1022807921456885,3.4312166480940416,26.219002424857337,3.186398044919914,0.3546024466514708,75.26790669802597,0.6305991611038322,10.538256631784307,0.0,1,0
2024-01-15 11:29:00,42,66.70511994070213,1.429611202778001,4.356904836315277,21.61199497890045,1.707383500497817,3.064481326466918,318.58743426973894,0.6618260324697809,8.601230989596216,0.0,0,1
2024-01-01 20:09:00,47,51.10541177025682,0.8474530777281172,4.8889529316817235,16.01080258629449,1.9270831181624466,1.1004504248422053,129.06156245804476,0.35524122925467705,3.249216063703707,0.0,0,1
2024-03-03 06:25:00,11,78.20333634445336,3.0867931463293155,3.976917951366151,1.714542054956949,4.997741123432566,4.131631758180163,177.98834647593975,0.1126689444765115,2.907507228174442,0.0,0,0
2024-02-11 02:19:00,32,89.22336640455711,1.0337198810997883,6.89529957359737,15.534210687921558,1.0976794900048636,4.255938910864259,176.5248189664141,0.26771309244254204,7.838400873237514,0.0,1,0
2024-02-17 00:42:00,31,54.013961963912585,4.382347686992246,3.3504367467194394,41.019322514215546,2.2446186666672223,6.8440638854698825,73.64229716746314,0.9740945708205524,14.589869763137532,0.0,1,0
2024-01-03 01:09:00,34,86.08843539937554,0.3204869086668743,6.1770397215556985,17.67894407763903,1.2691317304055465,4.925830971101358,481.85829005456844,0.7668965287818231,11.478923171873356,0.0,1,0
2024-01-31 03:15:00,2,51.464506510720646,3.19367665975348,6.646804422215546,30.832885002201653,0.41738053030195843,5.889366985868209,176.13646107506878,0.5561955095517893,12.573703051403614,0.0,1,0
2024-02-16 13:11:00,15,82.73409642250981,2.965226385286974,2.961850480305825,35.5493771280143,3.948469290580552,7.136286298780348,371.6549960639441,0.3538896460949414,11.843855571009737,0.0,1,0
2024-01-09 08:01:00,20,62.97532911035693,3.238997339265379,7.943228987531716,15.037359968718363,3.541694742086097,0.8163549671128256,144.66376470413996,0.5174401218393423,3.0124025862987858,0.0,0,1
2024-02-15 19:15:00,1,77.56656334050267,1.3929938614340005,7.798707165565172,15.735493810774669,0.523139420301672,7.985196864755739,221.47327419527443,0.910185049979848,6.996812378618836,0.0,1,0
2024-02-25 22:12:00,1,31.14776509492403,3.291083325524694,1.969525980122211,26.8472237332631,1.1314977184276076,3.3214893145292956,95.13400810174308,0.8587643383522986,14.49817063332203,0.0,1,0
2024-02-14 22:54:00,41,60.87098594632979,3.4389610914037787,8.09344685928594,6.219654038945018,2.4378582901565786,9.989241346333896,102.11257999735027,0.5788332603307179,13.571022410178104,0.0,1,0
2024-01-18 11:24:00,4,39.73200557806315,3.1192694071507727,2.160863271012736,37.25603095239099,0.7900532308762526,7.156200765032386,54.71180890055198,0.19915116721509962,5.268439667765689,0.0,0,1
2024-02-16 01:37:00,33,70.73982529151809,4.823345794237681,9.052707972108044,1.041004181294637,2.407487500175334,4.754639534726862,103.99363855932782,0.8124805717495288,8.81961894810942,0.0,1,0
2024-03-05 11:55:00,14,86.9902211885908,4.985880087617349,4.699706074791053,18.181978148054853,3.0092306387330208,1.0970683019330585,65.20320225141094,0.9943173392018664,4.828557286447371,0.0,0,1
2024-02-14 14:39:00,37,79.4312384404029,4.998158795402849,7.9506130674556585,18.313936751783288,1.2237323158855007,4.131260077715883,141.16821518134367,0.6133922488679767,14.274541250538716,0.0,0,1
2024-02-10 11:50:00,49,72.88557912558619,3.3146323060254854,8.830728649058777,35.878944944469794,4.672776214651305,0.46295429616158623,115.69496195970986,0.7696531684357036,14.409516423748814,0.0,1,0
2024-01-06 12:41:00,24,59.54008109278707,4.777455284833236,3.5397240614174708,22.68616837386256,0.07507381901079191,9.728714889640479,426.62643423581494,0.8990202997233114,6.396200260464971,0.0,1,0
2024-01-08 14:33:00,44,63.82044575307215,0.39813050353351753,5.083189241203938,41.406259347223724,0.4419213040487091,2.981284905150068,82.77417295037651,0.12499722027093119,11.202829518519358,0.0,1,0
2024-01-17 04:33:00,38,65.45343426980955,4.213299806082149,3.998349502454245,43.0014925797249,2.661746402341878,7.804066004372436,330.9644927545769,0.5214765360543165,9.24140448331723,0.0,1,0
2024-03-01 23:08:00,9,79.40728903273467,1.77760248598558,4.733733340736068,26.774396899070705,1.172458168511996,1.7041203733757015,101.26167092884832,0.5334421068253813,5.542092284251751,0.0,1,0
2024-03-05 02:08:00,47,38.613461722866674,0.344785834888588,6.998990964386224,13.02689059517228,4.919139215658036,1.6513980939249773,343.95999258312247,0.0709768468018174,6.08954035887796,0.0,0,1
2024-02-04 07:56:00,28,55.4177899666294,4.999042136835635,3.6477267112936267,16.269987055339797,1.0287175563557223,0.5783623063106247,115.71302814479753,0.07061792844834491,10.929673022562202,0.0,0,0
2024-03-07 00:05:00,36,68.88413955192718,3.344706815781047,8.318524830591475,12.265502750592544,4.03028080295944,6.674228123727568,478.69901939271375,0.4941824894822586,6.577425122166823,0.0,1,0
2024-02-08 18:30:00,43,42.51848061540393,1.5209592413605062,9.563907914304169,6.330016036247602,4.2371736218499265,9.158095193202552,106.9796372708748,0.5480467684895943,0.363131515795847,0.0,1,0
2024-01-01 06:34:00,26,76.354456820018,1.5965956074310024,7.228763391151684,7.294539339717548,3.172569928527002,3.3224074112169633,95.26387016919482,0.8663052592863274,13.698819936517598,0.0,1,0
2024-02-16 13:07:00,7,38.590847030833665,3.4965586763656473,5.5365524253026255,31.322075269525477,1.1248341244422415,9.151484910425411,173.82916283546126,0.0448452207212175,8.470561234677469,0.0,0,1
2024-01-03 00:09:00,21,43.89755295365163,3.6768096225190585,8.575547790004405,12.88892164490995,2.3330685078010633,3.494512411093509,63.65749361755602,0.8519486860578421,6.19083982988064,0.0,1,0
2024-02-03 05:48:00,10,64.22052537788177,3.875192083438974,9.995712964303157,12.967565337519021,2.5903872458236243,4.231487197388377,262.34055456376456,0.589722464302699,12.028219601124215,0.0,1,0
2024-01-30 19:45:00,7,87.32857407917717,3.9473674419161053,8.091599235924596,21.778253654293017,3.853190021733453,7.181329144290992,142.0982336476285,0.007737766938192836,6.687178628940029,0.0,1,0
2024-01-23 18:28:00,10,82.18612716790452,3.162495172463573,9.803644431470735,7.247617883757963,0.3740617741627589,7.349755422945954,142.0062360197681,0.6226669282410121,11.129895669840682,0.0,0,1
2024-01-28 00:09:00,39,39.42823021051171,3.2395339829053573,9.162609424138108,2.424346166680715,2.181870464948421,9.395625753682847,162.10047639818023,0.29483952227572685,7.358065403382729,0.0,1,0
2024-01-02 20:28:00,31,82.571504473553,0.19233250248892697,7.153559159146388,8.673360369801095,2.4393636369368963,4.512656600321687,186.1091842524868,0.4677843155959617,1.5667182589932311,0.0,1,0
2024-02-15 06:02:00,3,85.35080943464106,0.3486800550803093,3.1279151963398375,10.669088483753983,3.4323817182724743,0.19323245008010304,313.3557712660335,0.8319321190769011,5.869547954197121,0.0,1,0
2024-01-24 09:18:00,13,70.92424959231262,0.8371576533336506,6.814908016392182,46.41150997886487,4.533162659104539,8.963325315349758,445.1390845188582,0.8413682132918169,9.689161632781108,0.0,0,1
2024-01-19 00:46:00,17,40.23441550544,3.315816067925154,6.4692958339675775,26.898778529755937,2.485739490994954,1.7596854653673433,118.73304786943156,0.6509772178308827,1.3295938174913609,0.0,1,0
2024-02-14 05:26:00,40,69.82778899345506,4.535942888433534,5.945070317281655,12.880267994115613,4.133117582457897,5.79753511994169,125.84473344441002,0.1916760655265637,0.01445385136777444,0.0,1,0
2024-02-05 05:26:00,20,76.28014543923399,2.538191268482103,9.654682848172216,8.970072800611018,0.16100760077206455,2.5678325799721513,441.09677751377563,0.5857139591701729,13.83719648896859,0.0,0,1
2024-02-29 14:49:00,1,38.791507367463566,2.920323545845518,3.6557490098520526,34.07354313662316,2.9740069325044134,7.53919476988396,107.38455398001956,0.1774094780056119,2.405450923705267,0.0,0,1
2024-02-27 06:49:00,50,89.3951116168675,4.827567730445626,8.638045628086576,6.815801600774248,1.057644172210909,3.131789575974997,97.55245766933616,0.9787959284383309,2.425882465161882,0.0,1,0
2024-02-03 07:49:00,48,58.846000775436295,1.875511564357354,5.418860637927748,45.74455283391646,3.484275832355946,8.375591585272952,120.99427121261499,0.7590882749550342,9.465897508033589,0.0,1,0
2024-02-12 03:49:00,16,68.5166451537423,1.2295571625038932,2.9253105801296226,29.213861821116453,4.748023607561461,1.6274345860671247,67.79297895554778,0.3258495133388255,8.828301628719737,0.0,1,0
2024-02-13 18:00:00,18,80.25919098053811,2.7525576496057673,2.199777489445698,35.063520594489766,0.9559612475303075,4.286264641217411,273.4597378297417,0.6686847573941516,8.769351722693962,0.0,0,1
2024-01-05 13:07:00,42,63.76648081637474,3.8984921943469626,9.871185321751534,42.20488143256158,0.8376998366365934,4.961807711133814,75.96593156718913,0.793705135514763,10.186607390255157,0.0,1,0
2024-02-29 00:10:00,6,66.14359031558477,3.811872904806605,1.953628038919361,42.11239733534831,3.6240909344918415,2.160576697797711,314.1102594741632,0.347770426722083,12.075032511722233,0.0,1,0
2024-02-01 18:19:00,10,41.00919924417834,1.977617931206483,3.1516273138116575,42.686159901231555,3.6719231185632637,6.335109849532198,164.24768948051678,0.4457865116272035,6.043681091598444,0.0,1,0
2024-02-17 05:10:00,29,47.450480126120496,2.4607048766972417,2.6340628682179537,3.1327753500959856,2.0178529266071488,3.738219057612927,398.1620496732181,0.875547203936656,9.57096683609453,0.0,0,1
2024-01-05 01:23:00,4,66.69324352275673,2.863599316136686,2.1306722582620887,35.46290529524786,2.823967128617944,2.6047997077322194,314.0885442726844,0.5544634455275086,11.075666332313755,0.0,1,0
2024-01-08 19:34:00,28,50.22375233395968,1.511607261993289,5.177873023529714,10.848060472107207,1.174674821991698,5.0255601900101,149.07807073213536,0.29135884323284467,4.466184350060517,0.0,0,0
2024-01-14 06:34:00,25,51.37260570789629,3.0606317341365536,6.2797478166956155,17.503723878075643,2.9521476862416813,6.636523411726758,53.04641334073261,0.5033829428220324,3.0833265378997314,0.0,1,0
2024-02-13 09:14:00,7,82.58451224673969,4.510084910516923,6.003163344275958,25.067780903630037,0.4585341807974225,1.337802228050422,375.3637047092872,0.1981160597718491,9.696998411043014,0.0,1,0
2024-01-06 18:34:00,18,85.98812720031844,0.8470585976971633,7.329545748987307,48.82146529611441,4.0948063586333,4.6689574551783055,72.45512444708467,0.4916986210906167,13.159830600506181,0.0,1,0
2024-01-12 03:19:00,38,67.78177271722956,0.6303335486512536,2.451503501157683,34.72343652044637,2.4377754707235644,0.8303748871892258,134.32802693906,0.05205999532191563,0.6744734825887955,0.0,1,0
2024-02-29 14:19:00,6,66.13616897243472,0.4181762334014095,9.207412386330454,46.489195667062226,0.1037853546057981,7.952139851928635,311.54838818130514,0.3530559145822799,11.483972836851873,0.0,1,0
2024-01-24 03:58:00,34,30.821441013515216,0.9949223259064036,3.685266835732224,9.951328787079174,4.429264538429248,8.7017711594301,142.17794600519306,0.11694868208624376,14.881722068471758,0.0,0,0
2024-02-08 08:12:00,17,88.02895118592534,2.9622675511948486,6.195106499702172,29.408199823024024,4.512901971503848,0.23290320661980224,218.89886458480973,0.3468839454678415,5.012780020569918,0.0,1,0
2024-03-06 03:39:00,47,43.38165050361245,1.3190915973430992,5.8219126637788925,26.49808319472763,1.802735424536776,6.267183415697985,461.0161997103555,0.6385820972686466,13.630583057694755,0.0,1,0
2024-01-05 12:24:00,45,56.97317995607195,1.204145858154242,3.628047281647238,12.631811200558793,3.4253679501844676,7.551283306154715,352.055296254967,0.9111288252957747,5.060485780011291,0.0,0,0
2024-02-28 16:01:00,25,31.760234586539273,3.563607017612897,2.464581041447201,21.910712582310495,4.718345000692675,9.02148590115068,323.3451723778873,0.5484527398424341,7.988694007855905,0.0,0,0
2024-02-21 16:04:00,38,36.006624176865316,2.4803250764271367,4.2950629296690686,22.547061968486517,2.0690827467633515,7.112107838922167,345.5676460538718,0.8816376010199787,14.641034189387842,0.0,0,1
2024-02-16 08:39:00,23,88.41291081739865,2.147319273146684,1.7749731894915588,16.901244270594887,4.082007616006065,5.507946380951476,68.60708318259631,0.6333112231143686,9.658922023109543,0.0,1,0
2024-01-28 07:15:00,12,74.93956903267639,2.1340064005202803,8.392047908778665,44.96370556996642,3.374900452590536,4.888900960153839,114.162397349653,0.07879286732411472,5.883413451133656,0.0,0,1
2024-03-07 23:13:00,29,38.35452665416992,4.848546107651366,8.41756902026664,46.993575367495154,3.10677061843023,5.782036426354322,488.2555745045432,0.4771665287478001,11.39893813814504,0.0,1,0
2024-02-04 02:43:00,30,78.71950929690985,4.325676515204277,7.426977211023916,38.065958281725706,4.496584596376788,9.731773112831393,160.17719775502462,0.5393089895716118,8.594509327754626,0.0,0,0
2024-03-04 21:48:00,17,56.533634915764566,4.940698496603811,3.654599887874666,45.39354066389758,1.2537046625993593,2.44744383679951,188.46142186499904,0.9963597709561866,5.787465024380383,0.0,1,0
2024-03-09 21:14:00,41,59.2173158718699,3.0289482725044894,9.70877584801328,26.124625909611392,3.5353105142556345,1.7940494242578242,79.50004596815825,0.8495116191279553,3.162274075419163,0.0,0,1
2024-02-11 09:28:00,27,88.16776316959434,4.416990905252724,8.525030506553176,43.828250656807214,0.7876177518208,4.425634140242876,277.90443887516597,0.23416235681224462,5.40829563577992,0.0,1,0
2024-01-21 21:54:00,31,33.40817710329543,1.8161498456313432,3.318067506365199,23.313181156492217,3.6916275488584827,1.6278462211690259,192.52295747116233,0.24411585407466452,12.901417669764093,0.0,1,0
2024-03-08 03:55:00,22,31.23706492499146,1.8790451923241132,7.241574254819844,15.802719809086362,2.6761510776658888,7.120276386042156,470.4983073448596,0.2631775894347173,5.451041122756798,0.0,1,0
2024-01-23 14:27:00,31,30.377150304007326,3.6194392022340978,9.586921174231563,33.647172664105874,0.26742783332502906,9.311734731699115,120.80573386522802,0.4552175260539626,10.976633424185847,0.0,0,0
2024-01-07 05:47:00,45,71.59892737510349,3.9004328641350052,2.6712431039000757,31.097228796943288,3.1153131701069565,6.013316256710622,344.7028173727321,0.9209141667108247,11.436740065867257,0.0,1,0
2024-01-13 05:07:00,26,40.64314769670132,3.2805765265135163,3.0225387217537913,37.24509314646456,0.1357807804120187,5.1190111936636224,112.21875951744991,0.4195393224287014,2.6389737639437847,0.0,0,1
2024-02-04 11:20:00,40,31.022368373594755,2.3820997700455346,4.5177964477517065,28.782541945144708,2.9615243101947986,6.071023849220362,457.14672311967547,0.009888641738714177,6.5281431401214665,0.0,1,0
2024-01-16 03:37:00,15,41.55882189515535,1.4837786512754272,4.585578314810702,22.44990680579584,1.725406966868167,0.025888062873740125,175.1164399999444,0.45767790873023506,11.189215622981258,0.0,0,0
2024-01-16 22:10:00,20,36.262630970409774,2.268385801791085,3.089585429201449,32.14491333257689,2.73808992030832,8.06538196566475,120.59832670179225,0.5568208804873599,1.5797925762372849,0.0,1,0
2024-01-23 22:53:00,17,77.00740806398869,0.6291108807479684,8.277919235226811,27.915761648365677,3.175511988957181,5.227775530391153,236.22864296651628,0.12787403912187956,6.121361183463275,0.0,1,0
2024-02-03 11:55:00,9,76.94762711503691,3.114070680136912,7.356191833251649,25.38486413965542,3.7770263523784124,8.110254472089169,220.2210313081682,0.2423659680186574,13.368498874440435,0.0,1,0
2024-02-12 05:21:00,40,33.460284854597255,1.941721246897843,5.7411305503200465,46.2128101843763,4.639067784867987,0.701426298520208,138.1507835096113,0.8597238949760181,8.98277298892261,0.0,0,1
2024-02-07 07:25:00,5,57.542734012029484,2.3823352098071333,6.905776630181717,5.988432452853241,0.6011883698936799,0.39109029922431704,57.63898784712223,0.7172299810434378,6.482376555816247,0.0,1,0
2024-03-02 01:45:00,26,55.80049345227905,2.772966197673164,9.195500320338766,37.23276270672497,2.572315239026472,6.413257457857869,222.67201936198853,0.7634707431701699,12.747821941012242,0.0,0,0
2024-02-11 01:46:00,19,56.87328551004876,4.62290277900774,7.781835183407266,46.54553382573932,3.230546994186285,5.50124329773383,132.8800990243995,0.6009047037493075,2.521155084624378,0.0,1,0
2024-02-02 02:02:00,36,41.75542258010262,1.204609288593106,3.6507290741606417,46.82287741420233,1.2447430381938958,7.838322098607406,202.94012859641856,0.030186340943433088,8.101654352315085,0.0,1,0
2024-02-03 02:41:00,26,60.781745214059285,1.409450378052162,3.457454288119135,23.827456720856713,2.9242631288627985,7.028676250976144,485.29324671843096,0.10446411622768215,8.613386145396515,0.0,1,0
2024-01-31 15:42:00,10,84.49602412262561,2.054323472830407,2.8641013816488208,36.27988632813408,2.614992306602563,3.5625269982423804,108.03010329738441,0.7027460123447942,1.9508968012697818,0.0,1,0
2024-01-19 20:48:00,38,82.15959662369795,0.5270642252118214,2.8152361508001524,41.13593622453653,4.507541024336151,9.722530441744947,56.522146026172415,0.1755358759203557,5.0170901701000785,0.0,1,0
